"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 00:00","2022","03","01","00:00","-6.2","","-8.4","","85","","","M","7","","7","","","M","99.48","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 01:00","2022","03","01","01:00","-4.9","","-7.9","","80","","","M","12","","9","","","M","99.39","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 02:00","2022","03","01","02:00","-5.6","","-7.5","","87","","","M","8","","9","","","M","99.24","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 03:00","2022","03","01","03:00","-4.8","","-7.3","","83","","","M","9","","5","","","M","99.09","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 04:00","2022","03","01","04:00","-4.4","","-7.0","","82","","","M","31","","8","","","M","98.98","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 05:00","2022","03","01","05:00","-4.1","","-6.9","","81","","","M","32","","12","","","M","98.91","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 06:00","2022","03","01","06:00","-3.5","","-6.3","","81","","","M","12","","8","","","M","98.79","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 07:00","2022","03","01","07:00","-3.8","","-6.1","","84","","","M","31","","10","","","M","98.78","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 08:00","2022","03","01","08:00","-3.9","","-6.1","","84","","","M","30","","10","","","M","98.78","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 09:00","2022","03","01","09:00","-3.4","","-6.0","","82","","","M","28","","10","","","M","98.75","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 10:00","2022","03","01","10:00","-1.7","","-5.0","","78","","","M","30","","8","","","M","98.70","","","","-5","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 11:00","2022","03","01","11:00","0.5","","-4.6","","68","","","M","23","","8","","","M","98.64","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 12:00","2022","03","01","12:00","1.7","","-4.0","","66","","","M","20","","7","","","M","98.59","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 13:00","2022","03","01","13:00","2.4","","-3.7","","64","","","M","18","","8","","","M","98.49","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 14:00","2022","03","01","14:00","3.7","","-1.9","","67","","","M","28","","14","","","M","98.47","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 15:00","2022","03","01","15:00","1.9","","-3.4","","68","","","M","33","","21","","","M","98.51","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 16:00","2022","03","01","16:00","2.4","","-2.7","","69","","","M","30","","19","","","M","98.59","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 17:00","2022","03","01","17:00","2.8","","-2.8","","67","","","M","29","","20","","","M","98.66","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 18:00","2022","03","01","18:00","2.7","","-3.0","","66","","","M","28","","21","","","M","98.78","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 19:00","2022","03","01","19:00","2.1","","-3.6","","66","","","M","28","","26","","","M","98.91","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 20:00","2022","03","01","20:00","1.1","","-3.3","","72","","","M","30","","28","","","M","99.01","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 21:00","2022","03","01","21:00","0.4","","-4.5","","70","","","M","28","","26","","","M","99.09","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 22:00","2022","03","01","22:00","-0.3","","-4.7","","72","","","M","29","","22","","","M","99.18","","","","-6","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-01 23:00","2022","03","01","23:00","-1.5","","-6.3","","70","","","M","30","","26","","","M","99.25","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 00:00","2022","03","02","00:00","-1.8","","-6.4","","71","","","M","29","","23","","","M","99.31","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 01:00","2022","03","02","01:00","-2.0","","-5.7","","76","","","M","29","","23","","","M","99.34","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 02:00","2022","03","02","02:00","-2.7","","-5.9","","79","","","M","29","","18","","","M","99.36","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 03:00","2022","03","02","03:00","-3.4","","-6.1","","82","","","M","26","","3","","","M","99.36","","","","-5","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 04:00","2022","03","02","04:00","-3.7","","-6.8","","79","","","M","17","","5","","","M","99.33","","","","-6","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 05:00","2022","03","02","05:00","-2.9","","-6.9","","74","","","M","27","","15","","","M","99.36","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 06:00","2022","03","02","06:00","-2.7","","-6.8","","73","","","M","28","","19","","","M","99.41","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 07:00","2022","03","02","07:00","-2.5","","-6.8","","73","","","M","27","","10","","","M","99.39","","","","-6","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 08:00","2022","03","02","08:00","-1.8","","-6.9","","68","","","M","22","","4","","","M","99.38","","","","-3","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 09:00","2022","03","02","09:00","-1.1","","-7.2","","63","","","M","26","","21","","","M","99.41","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 10:00","2022","03","02","10:00","0.1","","-7.6","","56","","","M","24","","24","","","M","99.34","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 11:00","2022","03","02","11:00","0.2","","-7.8","","55","","","M","25","","16","","","M","99.27","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 12:00","2022","03","02","12:00","1.4","","-7.6","","51","","","M","25","","30","","","M","99.22","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 13:00","2022","03","02","13:00","1.5","","-7.8","","50","","","M","26","","32","","","M","99.16","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 14:00","2022","03","02","14:00","1.3","","-7.4","","53","","","M","28","","30","","","M","99.08","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 15:00","2022","03","02","15:00","1.2","","-7.1","","54","","","M","28","","31","","","M","99.05","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 16:00","2022","03","02","16:00","1.3","","-6.7","","55","","","M","26","","26","","","M","98.95","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 17:00","2022","03","02","17:00","0.7","","-7.3","","55","","","M","26","","28","","","M","98.93","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 18:00","2022","03","02","18:00","-0.6","","-5.6","","69","","","M","27","","29","","","M","98.91","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 19:00","2022","03","02","19:00","-1.9","","-3.8","","87","","","M","26","","13","","","M","98.88","","","","-6","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 20:00","2022","03","02","20:00","-1.8","","-3.5","","88","","","M","26","","13","","","M","98.83","","","","-6","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 21:00","2022","03","02","21:00","-1.7","","-3.0","","91","","","M","25","","10","","","M","98.78","","","","-5","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 22:00","2022","03","02","22:00","-1.4","","-3.2","","87","","","M","27","","26","","","M","98.76","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-02 23:00","2022","03","02","23:00","-2.4","","-6.1","","76","","","M","31","","35","","","M","98.87","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 00:00","2022","03","03","00:00","-4.3","","-9.7","","66","","","M","31","","37","","","M","99.01","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 01:00","2022","03","03","01:00","-6.0","","-10.9","","69","","","M","32","","39","","","M","99.16","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 02:00","2022","03","03","02:00","-7.1","","-11.9","","69","","","M","32","","43","","","M","99.29","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 03:00","2022","03","03","03:00","-8.3","","-12.9","","70","","","M","32","","18","","","M","99.45","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 04:00","2022","03","03","04:00","-9.1","","-15.3","","61","","","M","32","","24","","","M","99.55","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 05:00","2022","03","03","05:00","-9.7","","-14.8","","67","","","M","32","","26","","","M","99.67","","","","-19","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 06:00","2022","03","03","06:00","-10.6","","-14.6","","72","","","M","31","","19","","","M","99.78","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 07:00","2022","03","03","07:00","-11.4","","-15.8","","70","","","M","31","","15","","","M","99.90","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 08:00","2022","03","03","08:00","-10.6","","-16.1","","64","","","M","30","","19","","","M","100.02","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 09:00","2022","03","03","09:00","-10.4","","-16.6","","61","","","M","32","","25","","","M","100.12","","","","-19","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 10:00","2022","03","03","10:00","-9.7","","-16.0","","60","","","M","30","","34","","","M","100.17","","","","-20","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 11:00","2022","03","03","11:00","-9.1","","-15.4","","60","","","M","31","","27","","","M","100.22","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 12:00","2022","03","03","12:00","-8.1","","-15.5","","55","","","M","28","","27","","","M","100.28","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 13:00","2022","03","03","13:00","-7.2","","-14.7","","56","","","M","30","","28","","","M","100.31","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 14:00","2022","03","03","14:00","-6.9","","-15.0","","53","","","M","32","","35","","","M","100.34","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 15:00","2022","03","03","15:00","-7.1","","-14.7","","55","","","M","31","","35","","","M","100.38","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 16:00","2022","03","03","16:00","-7.2","","-15.9","","50","","","M","30","","24","","","M","100.42","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 17:00","2022","03","03","17:00","-7.4","","-16.3","","49","","","M","30","","28","","","M","100.44","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 18:00","2022","03","03","18:00","-8.2","","-16.7","","51","","","M","31","","21","","","M","100.51","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 19:00","2022","03","03","19:00","-9.1","","-17.3","","52","","","M","30","","21","","","M","100.61","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 20:00","2022","03","03","20:00","-9.6","","-16.9","","55","","","M","28","","14","","","M","100.64","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 21:00","2022","03","03","21:00","-9.7","","-16.8","","57","","","M","26","","7","","","M","100.68","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 22:00","2022","03","03","22:00","-10.4","","-16.1","","64","","","M","28","","13","","","M","100.68","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-03 23:00","2022","03","03","23:00","-9.8","","-15.9","","61","","","M","26","","10","","","M","100.69","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 00:00","2022","03","04","00:00","-10.2","","-15.1","","68","","","M","26","","7","","","M","100.66","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 01:00","2022","03","04","01:00","-10.2","","-14.5","","71","","","M","26","","9","","","M","100.68","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 02:00","2022","03","04","02:00","-10.0","","-13.9","","73","","","M","24","","5","","","M","100.65","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 03:00","2022","03","04","03:00","-10.2","","-13.8","","75","","","M","24","","9","","","M","100.65","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 04:00","2022","03","04","04:00","-10.8","","-14.0","","77","","","M","26","","10","","","M","100.67","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 05:00","2022","03","04","05:00","-10.7","","-14.2","","76","","","M","26","","13","","","M","100.71","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 06:00","2022","03","04","06:00","-11.0","","-14.3","","76","","","M","27","","9","","","M","100.73","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 07:00","2022","03","04","07:00","-10.8","","-14.1","","77","","","M","26","","4","","","M","100.73","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 08:00","2022","03","04","08:00","-8.4","","-13.5","","67","","","M","24","","8","","","M","100.74","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 09:00","2022","03","04","09:00","-6.3","","-11.4","","67","","","M","26","","31","","","M","100.73","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 10:00","2022","03","04","10:00","-4.3","","-9.7","","67","","","M","26","","29","","","M","100.68","","","","-12","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 11:00","2022","03","04","11:00","-2.9","","-9.8","","59","","","M","26","","28","","","M","100.60","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 12:00","2022","03","04","12:00","-1.6","","-12.5","","44","","","M","25","","32","","","M","100.57","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 13:00","2022","03","04","13:00","-0.6","","-13.2","","38","","","M","26","","30","","","M","100.50","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 14:00","2022","03","04","14:00","0.1","","-14.4","","33","","","M","27","","36","","","M","100.45","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 15:00","2022","03","04","15:00","0.3","","-12.3","","39","","","M","27","","28","","","M","100.44","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 16:00","2022","03","04","16:00","0.1","","-12.7","","38","","","M","27","","34","","","M","100.45","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 17:00","2022","03","04","17:00","-0.4","","-12.3","","40","","","M","26","","33","","","M","100.44","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 18:00","2022","03","04","18:00","-1.1","","-12.2","","43","","","M","27","","26","","","M","100.44","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 19:00","2022","03","04","19:00","-1.8","","-11.0","","50","","","M","26","","25","","","M","100.49","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 20:00","2022","03","04","20:00","-2.4","","-10.4","","54","","","M","25","","6","","","M","100.51","","","","-5","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 21:00","2022","03","04","21:00","-3.0","","-9.5","","61","","","M","26","","5","","","M","100.53","","","","-5","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 22:00","2022","03","04","22:00","-3.4","","-9.6","","62","","","M","28","","15","","","M","100.55","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-04 23:00","2022","03","04","23:00","-4.0","","-9.4","","67","","","M","26","","4","","","M","100.52","","","","-6","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 00:00","2022","03","05","00:00","-4.4","","-9.5","","68","","","M","2","","1","","","M","100.51","","","","-5","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 01:00","2022","03","05","01:00","-4.3","","-8.3","","74","","","M","27","","12","","","M","100.54","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 02:00","2022","03","05","02:00","-4.8","","-8.5","","75","","","M","29","","9","","","M","100.56","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 03:00","2022","03","05","03:00","-4.8","","-8.6","","75","","","M","28","","10","","","M","100.52","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 04:00","2022","03","05","04:00","-4.9","","-8.3","","77","","","M","29","","10","","","M","100.53","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 05:00","2022","03","05","05:00","-4.6","","-8.5","","75","","","M","29","","10","","","M","100.53","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 06:00","2022","03","05","06:00","-4.1","","-8.3","","73","","","M","29","","9","","","M","100.57","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 07:00","2022","03","05","07:00","-3.9","","-8.1","","73","","","M","20","","7","","","M","100.54","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 08:00","2022","03","05","08:00","-3.1","","-7.3","","73","","","M","16","","10","","","M","100.46","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 09:00","2022","03","05","09:00","-1.3","","-5.0","","76","","","M","13","","9","","","M","100.45","","","","-5","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 10:00","2022","03","05","10:00","0.6","","-5.2","","65","","","M","13","","18","","","M","100.39","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 11:00","2022","03","05","11:00","0.9","","-6.0","","60","","","M","14","","20","","","M","100.35","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 12:00","2022","03","05","12:00","1.1","","-8.5","","49","","","M","11","","19","","","M","100.22","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 13:00","2022","03","05","13:00","1.0","","-7.5","","54","","","M","13","","22","","","M","100.07","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 14:00","2022","03","05","14:00","1.0","","-5.0","","65","","","M","11","","15","","","M","99.93","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 15:00","2022","03","05","15:00","0.4","","-4.3","","71","","","M","11","","22","","","M","99.79","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 16:00","2022","03","05","16:00","0.1","","-4.1","","74","","","M","12","","20","","","M","99.61","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 17:00","2022","03","05","17:00","0.1","","-4.0","","74","","","M","12","","17","","","M","99.50","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 18:00","2022","03","05","18:00","0.3","","-4.2","","72","","","M","13","","17","","","M","99.43","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 19:00","2022","03","05","19:00","0.3","","-4.0","","73","","","M","13","","13","","","M","99.39","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 20:00","2022","03","05","20:00","0.5","","-4.1","","71","","","M","11","","11","","","M","99.28","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 21:00","2022","03","05","21:00","0.8","","-4.5","","68","","","M","13","","8","","","M","99.16","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 22:00","2022","03","05","22:00","1.6","","-4.1","","66","","","M","16","","9","","","M","99.05","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-05 23:00","2022","03","05","23:00","2.2","","-3.0","","68","","","M","15","","12","","","M","98.92","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 00:00","2022","03","06","00:00","2.2","","-2.4","","72","","","M","15","","9","","","M","98.81","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 01:00","2022","03","06","01:00","1.7","","-1.9","","77","","","M","16","","7","","","M","98.71","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 02:00","2022","03","06","02:00","1.1","","-1.9","","80","","","M","18","","8","","","M","98.53","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 03:00","2022","03","06","03:00","1.3","","-1.3","","83","","","M","8","","2","","","M","98.43","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 04:00","2022","03","06","04:00","1.9","","-0.8","","82","","","M","30","","9","","","M","98.26","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 05:00","2022","03","06","05:00","1.5","","0.7","","95","","","M","21","","2","","","M","98.22","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 06:00","2022","03","06","06:00","1.6","","1.0","","96","","","M","0","","1","","","M","98.14","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 07:00","2022","03","06","07:00","2.2","","1.9","","97","","","M","29","","2","","","M","98.10","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 08:00","2022","03","06","08:00","3.1","","2.8","","98","","","M","28","","8","","","M","98.08","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 09:00","2022","03","06","09:00","11.5","","9.4","","87","","","M","23","","21","","","M","97.97","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 10:00","2022","03","06","10:00","14.5","","8.2","","66","","","M","23","","37","","","M","97.88","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 11:00","2022","03","06","11:00","15.1","","7.9","","62","","","M","25","","46","","","M","97.84","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 12:00","2022","03","06","12:00","15.3","","6.8","","57","","","M","25","","43","","","M","97.91","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 13:00","2022","03","06","13:00","14.3","","5.7","","56","","","M","27","","45","","","M","97.96","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 14:00","2022","03","06","14:00","13.4","","3.6","","52","","","M","26","","54","","","M","98.04","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 15:00","2022","03","06","15:00","12.2","","3.0","","53","","","M","26","","45","","","M","98.11","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 16:00","2022","03","06","16:00","9.2","","2.5","","63","","","M","28","","35","","","M","98.34","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 17:00","2022","03","06","17:00","5.6","","0.9","","72","","","M","28","","40","","","M","98.59","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 18:00","2022","03","06","18:00","4.6","","0.3","","74","","","M","28","","36","","","M","98.73","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 19:00","2022","03","06","19:00","4.3","","-0.1","","73","","","M","28","","34","","","M","98.90","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 20:00","2022","03","06","20:00","4.2","","-0.4","","72","","","M","27","","33","","","M","98.92","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 21:00","2022","03","06","21:00","4.0","","-0.8","","71","","","M","28","","30","","","M","99.05","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 22:00","2022","03","06","22:00","3.5","","-1.2","","72","","","M","27","","33","","","M","99.14","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-06 23:00","2022","03","06","23:00","3.2","","-1.9","","69","","","M","28","","25","","","M","99.09","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 00:00","2022","03","07","00:00","2.9","","-2.3","","69","","","M","28","","28","","","M","99.10","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 01:00","2022","03","07","01:00","2.5","","-2.0","","72","","","M","28","","21","","","M","99.09","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 02:00","2022","03","07","02:00","2.3","","-2.4","","71","","","M","28","","22","","","M","99.08","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 03:00","2022","03","07","03:00","2.0","","-2.1","","74","","","M","27","","12","","","M","99.04","","","","","","NA"
